0.9911063637871745,10.0
0.9817843847213539,15.0
0.9882655758942286,50.0
0.9752878954020379,65.0
0.9590660766228042,80.0
0.9566525214506536,95.0
0.9303280663286623,110.0
0.9349514015797332,115.0
0.9167610342989859,130.0
0.9037935289482928,140.0
0.9083406484800722,145.0
0.886802370667016,155.0
0.8769130031745667,185.0
0.8769130031745667,185.0
0.8769130031745667,185.0
0.8495423250879706,190.0
0.8495423250879706,190.0
0.8200171257490996,195.0
0.8200171257490996,195.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
0.8026664557631724,200.0
